Degree,Estimated Price,Std. Deviation,CI Lower Bound,CI Upper Bound
2,15.947871345144863,0.07297509764897209,15.9462,15.9495
3,15.885435655632332,0.0723107887166899,15.8838,15.8871
4,15.750860062064124,0.06712633669462759,15.7494,15.7524
5,16.064026941424366,0.40366954140022043,16.055,16.0731
6,20.36982035805742,0.7739934987577819,20.3525,20.3872
