Runtime,OptionPrice,LowerBoundOpt,UpperBoundOpt,HedgeRatio,LowerBoundHedge,UpperBoundHedge
28.12601614,12.252674239861102,11.518166985444683,12.987181494277522,0.01524294565059808,0.013702631224235267,0.016783260076960894
27.2156498432,12.565606543854058,11.841869082373819,13.289344005334296,0.01351497400150232,0.012172673800892264,0.014857274202112376
27.3692979813,13.328873950467333,12.473256953192442,14.184490947742225,0.012722033198606588,0.011342281069337757,0.01410178532787542
27.2354228497,12.488463372565603,11.702246312210667,13.274680432920539,0.012769365641800094,0.011325748769308535,0.014212982514291652
27.2769320011,11.638959915265888,10.954930355892422,12.322989474639353,0.015872956686479887,0.01433973127024909,0.017406182102710686
